first_name,last_name,price,above_100
Jonathan,Guerrero,20.031780,false
James,Thomas,81.776431,false
James,Bradshaw,233.690413,true
Edgar,Moreno,279.088650,true
Margaret,Roberts,119.902945,true
Mary,Gonzales,5.041468,false
Deborah,Ortiz,251.119595,true
Jesse,Thomas,23.194409,false
Taylor,Torres,114.306217,true
Jennifer,Sampson,134.955100,true
Jennifer,Shaffer,139.326818,true
Melanie,Griffith,97.987332,false
Michelle,May,151.013368,true
Lori,Morales,15.937100,false
Alexandra,Shelton,205.169808,true
Carl,Gonzalez,161.534751,true
Maria,Miller,241.291173,true
Chad,Kelly,273.320671,true
Eileen,Davis,55.999212,false
Jacob,White,176.383272,true
Tony,Howard,56.297516,false
Randy,Franklin,10.700929,false
Taylor,Davidson,164.234953,true
Nicole,Rivas,283.343425,true
Daniel,Martinez,82.428545,false
Theresa,Potter,63.493159,false
William,Kerr,193.152886,true
Erin,Anderson,145.161785,true
Carlos,Sawyer,91.164721,false
Steven,Reyes,90.513511,false
Robert,Johnson,151.342550,true
John,Kelley,264.144529,true
Melissa,Franklin,154.560292,true
Travis,Davis,288.222086,true
Adam,Bailey,42.661396,false
Crystal,Peterson,171.649946,true
David,Anderson,131.236343,true
David,III,100.869253,true
Jose,Mitchell,219.370203,true
Harry,Miller,258.864091,true
Jay,Smith,174.540226,true
David,Spence,39.441593,false
Alicia,Young,49.051241,false
Gregory,Cooper,84.876130,false
Michelle,Brown,299.669756,true
Melissa,Johnson,54.776616,false
Robert,Hunter,233.211233,true
Ellen,Montes,114.658763,true
Madeline,Terry,143.068022,true
Gregory,Mclean,100.141664,true
Rebekah,Fischer,35.841391,false
Wendy,Sexton,104.252911,true
Angela,Spencer,130.036900,true
Brent,Richards,287.851245,true
Christina,Price,220.471532,true
Christopher,Kim,268.094081,true
Kristie,White,3.731188,false
Eric,Anderson,151.169430,true
Patrick,Moran,202.942115,true
Kimberly,Dillon,148.763691,true
Michael,Morris,186.273944,true
Stephanie,Garcia,135.337481,true
Amber,Randall,161.786729,true
Matthew,Morris,177.467514,true
Brandon,Henry,189.264000,true
Elizabeth,Jones,1.721335,false
Manuel,Reyes,56.113995,false
Cindy,Blackburn,277.311664,true
Mindy,Valentine,296.040488,true
Mary,Stevenson,54.151387,false
Emma,Beltran,280.614078,true
Matthew,Jacobson,234.475574,true
Paul,Phillips,52.389332,false
James,Porter,167.691634,true
David,Harrison,216.557277,true
Tara,Davidson,177.597732,true
Donna,Kelly,235.964385,true
Renee,Mayer,29.664788,false
Victor,Davis,292.350032,true
Marc,Abbott,144.042740,true
Kevin,Flores,2.045958,false
Sarah,Mayo,243.157619,true
Anthony,Morgan,74.418656,false
Sarah,Wong,22.838355,false
Tanya,Martinez,226.351813,true
Jacob,Lewis,177.826832,true
Valerie,Spencer,110.115076,true
Kelly,Drake,223.774994,true
Zachary,Foster,256.893481,true
Susan,Summers,203.444613,true
Stacy,Jones,282.210393,true
Alicia,Roberts,115.341579,true
Charlene,Patterson,231.590244,true
Mike,Hudson,90.778332,false
Nichole,Murray,257.212588,true
Anthony,Robinson,174.674907,true
Andrew,Sutton,55.094260,false
John,Munoz,10.761626,false
Antonio,Gray,254.198977,true
Mallory,Bright,17.364553,false
Zachary,Johnson,164.009480,true
Scott,Zimmerman,210.835963,true
Nicolas,Myers,191.574033,true
Dakota,Silva,0.201983,false
Cynthia,Crawford,138.585209,true
Larry,Smith,203.459729,true
Victoria,Hoover,49.769322,false
Carl,Shannon,75.010505,false
Melissa,Hardy,57.467193,false
Carolyn,Smith,217.498659,true
Austin,Washington,123.735673,true
Jacob,MD,194.450065,true
Earl,Jackson,146.438171,true
Nicole,Simmons,100.446671,true
Phillip,Hurst,70.273476,false
Hailey,Robbins,189.147146,true
James,Taylor,223.403360,true
Andrea,Figueroa,35.464498,false
Cassandra,Moreno,75.318034,false
Gregory,Pacheco,30.782696,false
Shawn,Shelton,104.022680,true
Nicole,Huerta,147.540609,true
Matthew,Hoffman,111.337562,true
Barbara,Hudson,224.320258,true
Sandra,Francis,62.575245,false
Rebecca,Ray,32.484198,false
Tammy,Simpson,221.541494,true
Kyle,Clark,223.573811,true
Sherry,Peterson,9.233781,false
Kyle,Howard,22.360133,false
David,Warren,23.004360,false
Brandon,Townsend,189.241167,true
Christopher,Ellis,60.920412,false
Renee,Mccall,172.002563,true
Nicole,Valdez,202.105100,true
Austin,Bird,97.148193,false
Matthew,Oliver,190.773866,true
Adam,Morrison,122.642305,true
Kenneth,Koch,223.459706,true
Roger,Maddox,192.804884,true
Michael,Harris,275.095955,true
Devon,Levy,179.349895,true
Alison,Wright,67.798966,false
Jennifer,Jones,69.164254,false
Alexandra,Rosales,275.344913,true
Erika,Wood,172.344806,true
Kristen,Dyer,143.716983,true
Kristin,Higgins,66.993010,false
Adrian,Martin,10.513655,false
Joshua,Hunter,126.459398,true
Cindy,Wells,2.823279,false
Meredith,Shepherd,15.392562,false
Paula,Jackson,95.284705,false
Jacob,Woodard,36.917709,false
Michael,Hill,51.001266,false
Maureen,Miller,143.555273,true
Pamela,Brandt,117.345279,true
Matthew,Jr.,32.561465,false
Lawrence,Jordan,131.562272,true
Travis,Coleman,267.934877,true
Tina,Lopez,161.503481,true
Joseph,Armstrong,197.555798,true
Kayla,Sellers,165.072789,true
Michael,Rogers,65.746181,false
Tiffany,Fitzpatrick,70.013786,false
Sierra,Warren,82.477169,false
Patricia,Martinez,21.041609,false
Gregory,Castillo,3.006714,false
Gilbert,Johnson,232.510584,true
Bryan,Gutierrez,233.185948,true
Yvonne,Murphy,130.798143,true
Austin,Patel,147.742621,true
Ronald,Lopez,179.116189,true
Terry,Fowler,295.920130,true
Holly,Lara,181.421464,true
Cody,Hayden,228.627030,true
Veronica,Bradford,29.713096,false
Sylvia,Moon,57.430434,false
Sharon,Young,212.154593,true
Jeffery,Wilson,214.134572,true
Tammy,Cooper,215.194706,true
Jessica,Gardner,282.865789,true
Matthew,Roman,106.933484,true
Sharon,Frazier,145.381344,true
James,Gonzalez,262.388160,true
Tracy,Mcmillan,53.153869,false
Peter,Schultz,64.905248,false
Jenna,Ayala,145.503545,true
Julie,Martinez,184.899185,true
Richard,Lee,202.737221,true
Karen,MD,104.753839,true
Timothy,Lopez,238.717972,true
Justin,Burke,244.723520,true
Karen,Erickson,175.095173,true
Sarah,Ramsey,39.168603,false
Robin,Evans,25.404060,false
Michael,Chang,52.773469,false
Melvin,Butler,178.004950,true
Deborah,Mcbride,193.049921,true
Austin,Williams,123.245275,true
Kenneth,Dean,70.337576,false
Joan,Crawford,43.578270,false
Erin,King,87.383753,false
James,Hamilton,111.332113,true
Deborah,Hood,140.841715,true
Marcus,Stout,7.833257,false
Shannon,Jacobs,153.949547,true
Todd,Harris,169.207480,true
Sarah,Wilson,27.948243,false
Edward,Brown,255.071954,true
Calvin,Jones,278.047386,true
Nicholas,Fry,94.591680,false
Alejandro,Sharp,84.928445,false
Debra,Morgan,265.423904,true
John,Kemp,242.239835,true
Benjamin,Richardson,173.674974,true
Eric,Cobb,81.978698,false
Joseph,Daniel,58.148622,false
William,Pollard,133.097823,true
Aaron,Pace,131.304985,true
Wendy,Smith,174.350280,true
Cheyenne,Hernandez,292.356699,true
Patricia,Spencer,250.668372,true
Charles,PhD,20.428883,false
Stacey,Clark,59.146078,false
Megan,Williams,79.759895,false
Robert,Lee,125.175009,true
Pamela,Hughes,173.047263,true
James,Davis,181.864292,true
Tami,Harper,232.127248,true
Thomas,Avila,162.145735,true
Darius,Phillips,2.778963,false
Donald,Perez,260.353306,true
Elizabeth,Moran,75.801525,false
Kristina,Chapman,198.882677,true
Jimmy,Morris,133.737690,true
Julie,Hobbs,248.167120,true
Hailey,Miller,212.634442,true
Robert,Elliott,31.836530,false
Kathleen,Franklin,267.610452,true
Cassandra,Smith,113.726616,true
Stacey,Montoya,30.632257,false
Lauren,Romero,64.302417,false
Hector,Rivera,68.208995,false
Veronica,Morris,151.124848,true
Derrick,Sanders,155.175342,true
Russell,Gallagher,103.875021,true
Cody,Moore,216.238612,true
Robin,Ramsey,158.671907,true
Heather,Shelton,205.947068,true
Lindsay,Zuniga,83.863939,false
Mark,Wells,14.977648,false
Adam,Jones,5.368560,false
Gerald,Gonzales,40.938518,false
Christopher,Perez,273.710510,true
Justin,Thornton,4.125420,false
Miss,Solis,241.172290,true
Michelle,Kidd,2.740652,false
Michael,Shannon,16.995768,false
Matthew,Murphy,73.026352,false
Sheila,Garcia,296.191155,true
Rebecca,Rogers,44.743906,false
Dana,Tran,222.675023,true
Elizabeth,Lee,208.138730,true
Jessica,Arroyo,44.742157,false
Isaac,Wright,196.505386,true
Jennifer,Evans,130.871486,true
Martha,Mahoney,261.987191,true
Daniel,Shelton,223.401594,true
Jacqueline,Sandoval,108.118896,true
Yvette,Gonzales,240.173111,true
Sherry,Randolph,267.358446,true
Nicholas,Vincent,267.963215,true
Nicole,Banks,84.138837,false
Caleb,Zuniga,65.372212,false
Kathryn,Mckinney,42.283864,false
Kaylee,Griffin,91.722363,false
Raymond,Yu,162.857367,true
Stephen,Hill,156.016020,true
Ryan,Young,145.249561,true
Kevin,Turner,274.205307,true
Scott,Bonilla,232.658741,true
Scott,Smith,21.084656,false
Jill,George,217.452358,true
Anthony,Odonnell,25.685692,false
Kenneth,Walton,94.963517,false
Tammy,Dixon,71.237643,false
Mary,Herring,85.525525,false
David,Harris,99.863628,false
Holly,Jenkins,232.849847,true
Kristen,Hall,271.038308,true
Vanessa,Hernandez,240.835628,true
Lindsey,Baker,215.384521,true
Jessica,Cooper,271.591066,true
Daniel,Garcia,54.381868,false
Brandon,Proctor,244.585938,true
Ray,Moore,81.094893,false
Thomas,Hughes,274.819770,true
Cheyenne,Moreno,268.587966,true
Erika,Hill,268.788174,true
William,Wright,135.637401,true
Joshua,Hurley,163.878958,true
Allen,Luna,202.490294,true
David,Forbes,161.038838,true
Jeffrey,Ross,124.971250,true
Yolanda,Morris,6.484810,false
Amy,Webster,246.697108,true
Joseph,Lopez,208.553100,true
Robert,Miller,259.383039,true
Courtney,Lopez,187.953903,true
Karen,Harris,213.991616,true
George,Spencer,187.625275,true
Kenneth,Williamson,100.042602,true
Eric,Roberts,159.672652,true
Daniel,Mckinney,91.136108,false
William,Armstrong,26.907279,false
Stephanie,Rangel,63.714045,false
Cody,Nichols,34.731251,false
Charles,White,171.074426,true
Jennifer,Ortiz,77.703513,false
Ryan,Hampton,250.656306,true
Jacqueline,Soto,297.637541,true
Ashley,Jones,293.885282,true
Thomas,Torres,66.998793,false
Bruce,Browning,55.079226,false
Charles,Holt,186.358201,true
Matthew,Rodgers,203.812126,true
Jeremiah,Robertson,143.985273,true
Jeffery,Barry,49.919606,false
Katherine,Berry,214.011229,true
Zachary,Holmes,146.211147,true
Luis,Peters,48.438527,false
Rebecca,Castillo,234.254671,true
Shannon,Gilbert,60.985839,false
Jessica,Parker,161.682063,true
Bradley,MD,238.479571,true
Adrian,Perez,125.422377,true
Matthew,Green,233.640768,true
Michelle,Price,61.871671,false
Phillip,Meyer,21.927311,false
Amanda,Brown,217.305100,true
Julie,Phillips,63.552788,false
Joseph,Weber,156.851973,true
Charles,Mack,279.632696,true
John,Tucker,140.643319,true
Dana,Wilson,77.132133,false
Henry,Howard,238.770404,true
William,Garcia,267.777429,true
Matthew,Miller,141.538599,true
Joseph,Sanchez,138.553003,true
Cory,Christensen,66.042921,false
Jamie,Mccullough,6.663633,false
Jose,Smith,45.236157,false
Christine,Andrews,95.036639,false
Justin,Taylor,253.369701,true
Dylan,Sanchez,258.188544,true
Megan,Watson,231.306820,true
Reginald,Bell,261.184571,true
James,Bell,142.181992,true
Jennifer,Cooper,220.063540,true
Tanya,Wagner,217.921847,true
Henry,Curtis,99.234425,false
Cassandra,Elliott,198.923991,true
Pedro,Mitchell,287.887534,true
Ray,Mccarty,68.126351,false
Riley,Gomez,63.547860,false
Shelby,Price,200.613360,true
Briana,Marshall,101.699225,true
Melissa,Clark,257.390255,true
Patrick,Mays,214.088943,true
Scott,Harris,67.501200,false
Bonnie,Franklin,198.942322,true
Maria,Powell,37.739631,false
Brian,Rhodes,65.626822,false
Ashley,Morris,64.053296,false
Kenneth,Holmes,245.781269,true
Adam,Garcia,99.763674,false
Matthew,Johnson,295.033551,true
Randy,Aguirre,277.146537,true
Michael,Garcia,196.212649,true
Henry,Jr.,48.316088,false
Christopher,Stark,193.556285,true
Scott,Dodson,159.816214,true
Laura,Faulkner,201.038821,true
Joseph,Patterson,91.878325,false
Vanessa,Johnson,218.502148,true
Joe,Moody,141.934207,true
Robert,Kelley,101.444550,true
Justin,Mack,143.447135,true
Anna,Gray,146.051617,true
Christopher,Lee,124.134775,true
Sara,Garrett,276.262021,true
Wendy,Sanchez,110.364375,true
Maria,Hall,143.931735,true
James,Hall,299.206190,true
Robert,Cabrera,157.190294,true
Megan,Morrison,209.556093,true
Jaime,Mcdaniel,130.397518,true
Joseph,Williams,270.176292,true
Kevin,Madden,134.160087,true
Philip,Cruz,40.936044,false
Andrew,Shaw,58.096747,false
Jessica,Sexton,229.607508,true
Stephen,Campos,165.815120,true
Robert,Griffith,185.682980,true
Jack,Jensen,153.537140,true
John,Aguilar,61.542626,false
Daniel,Armstrong,88.316360,false
Jesus,Meyer,152.825498,true
Troy,Butler,20.268415,false
Jody,Reed,94.148656,false
Gloria,Hartman,263.320825,true
Melissa,Mcbride,178.730748,true
Robert,Allen,175.379971,true
Phillip,Evans,89.679557,false
Philip,Banks,162.129180,true
Janet,King,96.556517,false
Susan,Donovan,81.963032,false
Michael,Pierce,262.182350,true
Michael,Serrano,198.463602,true
Joseph,Brown,242.787595,true
Michael,Powell,247.673564,true
Richard,Martin,7.049245,false
Alexander,Lowe,209.403205,true
Brenda,Turner,200.990938,true
Jennifer,Conrad,261.482727,true
Catherine,Kirk,82.260818,false
Andrea,Gaines,93.924997,false
Madison,Nguyen,174.947127,true
Tony,Reese,253.756144,true
Terri,Powell,182.083497,true
David,Wells,222.386330,true
Timothy,Mitchell,138.853627,true
Kimberly,Oconnor,72.183872,false
Anthony,Smith,32.871981,false
Roberta,Garza,299.066466,true
Terry,Bennett,188.236535,true
Tiffany,Gomez,239.609762,true
Katherine,Franklin,167.704305,true
Sherry,Martin,146.099654,true
Robert,Li,277.399141,true
Jesse,Miller,80.445092,false
Kevin,Jones,27.074371,false
Rhonda,Young,236.006226,true
Melissa,Campbell,55.114324,false
Tony,Shepherd,83.760590,false
Sherry,Gonzalez,22.176288,false
Ashlee,Austin,205.482128,true
David,Brown,50.893682,false
Marc,Meyer,211.889515,true
Jennifer,Vega,186.302416,true
Denise,Glass,8.677583,false
Emily,Christian,141.736549,true
Billy,Knight,104.382765,true
Shane,Davis,298.807817,true
Laura,Harding,129.224567,true
Zachary,Payne,70.623226,false
Jeffery,Leon,95.999854,false
Jennifer,Martin,114.497800,true
Lori,Zimmerman,61.189720,false
Katie,Mcgee,14.333790,false
Michael,Parker,128.752768,true
Robert,Atkins,206.497146,true
Stephanie,Brown,162.741673,true
Erin,Paul,120.704886,true
Kristina,Torres,108.844540,true
Aaron,Wilson,2.920351,false
Timothy,Scott,160.559485,true
Ronald,Carter,26.528177,false
Catherine,Smith,234.511442,true
Catherine,Rivers,257.165492,true
Cynthia,White,93.342359,false
Shawn,Rojas,81.570887,false
Evan,Bradford,83.899767,false
Samuel,Lee,154.390202,true
John,Leon,54.790136,false
Karen,Lopez,254.400327,true
Rebekah,Jackson,190.926707,true
Melissa,Hogan,46.108466,false
Megan,Wilson,201.005446,true
Justin,Roberts,283.298036,true
Ashley,Fernandez,11.748577,false
Terry,Oliver,124.289541,true
Jennifer,Weaver,268.855492,true
Timothy,Ortega,130.634178,true
Brittany,Ellison,94.135708,false
Aaron,Clark,208.945595,true
Michael,Johnson,85.656428,false
Heather,Jones,13.513713,false
Carly,Estrada,40.281530,false
Alexandra,Hopkins,177.980638,true
Brittany,Short,85.203527,false
Julie,Hopkins,79.718095,false
Crystal,Long,149.199064,true
Jack,Jackson,223.755010,true
Amber,Smith,61.897904,false
Christina,Cross,103.008888,true
Tina,Dickerson,99.810879,false
Chase,Chavez,287.651320,true
Shelby,Williams,93.425472,false
Leonard,Hamilton,272.728271,true
Shannon,Jones,286.739625,true
David,Goodwin,58.160296,false
Stephen,Blankenship,162.162138,true
Jacqueline,Stanton,100.064927,true
Allison,Callahan,53.809199,false
Kathy,Phillips,233.341704,true
Frank,Schaefer,196.769166,true
Stephanie,Ross,79.779124,false
Donald,Norman,89.275078,false
Mitchell,Fleming,282.855795,true
Derek,Romero,4.596636,false
Danny,Simmons,179.640910,true
Beth,Hall,172.284316,true
Monica,Clark,33.090340,false
Michael,Rodriguez,63.486607,false
Emily,Davis,211.912488,true
Samantha,Arnold,185.755590,true
Adam,Davidson,228.772802,true
Kristen,Wallace,250.585149,true
Michael,Johnson,8.605437,false
Richard,Flores,209.830709,true
Nicole,Page,32.886648,false
Anna,Crawford,14.406371,false
David,Stokes,244.928553,true
Jennifer,Jimenez,47.756118,false
John,Howell,76.486237,false
Lacey,Cochran,30.259414,false
Jessica,Burns,145.124556,true
Matthew,Blevins,111.053798,true
Sabrina,Young,271.574657,true
Ricardo,Brown,56.608750,false
Wesley,Combs,79.212101,false
Heather,Conley,291.416453,true
Lauren,Chen,154.682520,true
Penny,Lopez,96.177719,false
Kristin,Baker,176.233592,true
Jacqueline,Wilson,9.748399,false
Becky,Robinson,78.289434,false
Greg,Hendrix,72.586659,false
Brandon,Erickson,190.501670,true
Theresa,Ross,225.876341,true
Julian,Nguyen,70.104599,false
Charles,Shields,148.173711,true
Adriana,Perez,263.280429,true
Melissa,Jackson,138.630507,true
William,Ortiz,118.710326,true
Mark,Johnson,84.661650,false
Troy,Phillips,152.807745,true
Sarah,Porter,151.491677,true
Mark,Scott,157.070789,true
Joseph,Sullivan,30.403337,false
Andrew,Ryan,11.764055,false
Paula,Dixon,160.454388,true
Emily,Hernandez,142.538566,true
Donald,Jimenez,77.562198,false
William,Parker,180.189703,true
Austin,Stevens,261.425410,true
Heather,Rogers,284.221381,true
Christopher,Cline,46.302484,false
Victoria,Lawson,122.358915,true
James,Cordova,8.083383,false
Denise,Smith,39.920379,false
Amanda,Myers,163.227608,true
Johnny,Mooney,60.140680,false
Corey,Spencer,105.760284,true
Jacqueline,Davis,131.115463,true
Kayla,Davis,183.984268,true
Bradley,Poole,243.476352,true
William,Pierce,19.757266,false
Brianna,Berg,17.096918,false
Jimmy,Fischer,119.705991,true
Frances,Harris,93.444802,false
Kenneth,Benton,197.474452,true
Christopher,Newman,275.362644,true
Rebecca,Jackson,38.463859,false
Veronica,Bradshaw,242.930624,true
Catherine,Allen,80.671761,false
Michael,Martinez,265.984221,true
Andrea,Carrillo,212.874972,true
Kelly,Bailey,167.201944,true
Kerry,Byrd,61.238267,false
Gregory,Lambert,132.023317,true
Dale,Anderson,293.053045,true
Jacob,Sherman,152.478402,true
Samantha,Sullivan,232.996697,true
David,Webb,253.994750,true
Tonya,Green,5.382315,false
Alexis,Lane,40.174625,false
Joyce,Cannon,19.794079,false
Anne,Ray,151.729097,true
Karen,Williams,253.278635,true
Paul,Jones,276.317187,true
Sheena,Krause,45.023201,false
Luis,Wallace,32.607759,false
Robert,Shepherd,219.239396,true
Robert,Scott,20.978986,false
Danielle,Tran,28.528716,false
Carlos,Johnson,237.297866,true
Crystal,Hansen,251.502725,true
Judy,Schneider,182.756674,true
Jeff,Freeman,19.395909,false
Crystal,Brady,70.873870,false
Samantha,Henson,157.555945,true
Daniel,Sims,16.160350,false
Connie,Day,226.108718,true
Dylan,Lee,281.302939,true
Christian,Lee,227.988719,true
Deanna,Stephens,279.299191,true
David,Perry,208.476768,true
Charles,Villegas,294.321381,true
Sharon,Clark,14.748888,false
Christina,Sanders,121.233800,true
Jeffrey,Hinton,74.665140,false
Gina,Harris,110.597045,true
Alex,Tapia,51.340467,false
Justin,White,155.161619,true
Jacob,Woods,66.660823,false
Rachel,Browning,136.844665,true
Marissa,Jones,270.369970,true
Sean,Watson,118.744083,true
Elijah,Roy,22.359898,false
Stephanie,Oneal,237.348408,true
Stephanie,Maldonado,204.153127,true
Jay,Williams,79.943081,false
Jeffery,Rodriguez,140.572446,true
Margaret,Guzman,144.951658,true
Lori,Willis,62.898597,false
John,Jr.,92.391381,false
Christina,Valdez,34.797697,false
Courtney,Simpson,206.619021,true
Timothy,Martin,56.977514,false
Kelly,Scott,193.547319,true
Joseph,Ward,278.145296,true
Brady,Gonzalez,89.046864,false
Linda,Mcdonald,72.981927,false
Donna,Yates,185.706426,true
Kimberly,Hopkins,32.993710,false
Aaron,Keith,93.452177,false
Nicholas,Cook,239.544333,true
Erica,Gonzales,256.386983,true
Brian,Rodriguez,254.078004,true
Melissa,Schultz,213.849701,true
Nancy,Williams,106.037426,true
Kathryn,Barrera,144.200399,true
William,King,114.532112,true
Kristen,Martin,184.109495,true
Christopher,Lester,254.151775,true
Kathleen,Robinson,53.278060,false
Katherine,Ward,203.280500,true
Angelica,Delgado,130.597888,true
Stephanie,Robertson,64.643832,false
William,Burke,46.838806,false
Michele,Hurley,253.762797,true
Ashley,Rogers,29.594770,false
Jennifer,Kim,38.395078,false
Corey,Roth,280.812996,true
Rickey,Hill,123.520158,true
Erika,Stewart,150.806551,true
Gabriella,Conner,21.782258,false
Madison,Owen,286.042551,true
Alicia,Kaufman,90.030733,false
Gregory,Allen,248.545779,true
Emma,Morse,161.272711,true
Alicia,Dean,120.542982,true
Christina,Johnson,96.864839,false
Emily,Acevedo,51.026065,false
Valerie,PhD,39.181199,false
Harold,Lucero,290.114557,true
Sabrina,Marshall,109.391394,true
Jimmy,Hall,193.298134,true
Trevor,Daniels,59.861501,false
Kelli,Wells,94.149285,false
Amanda,Gay,27.714021,false
Lindsay,Barnett,92.900069,false
Gregory,MD,221.907564,true
Gary,Murphy,6.925017,false
Ashley,Marsh,100.298790,true
Nathan,Archer,45.596339,false
Michael,Jones,234.530410,true
Diane,Herrera,216.094198,true
Andrew,Gibson,51.913372,false
Tyler,MD,160.487287,true
Cassandra,Lewis,170.150928,true
Ian,Deleon,137.409854,true
Calvin,Mcgrath,176.184143,true
Michael,Kline,221.267322,true
Stephanie,Lee,256.017169,true
Jay,Merritt,287.823244,true
Katherine,Patrick,259.266202,true
David,Mckinney,232.124171,true
Darren,Hale,159.908702,true
Jonathan,Smith,137.998124,true
Joseph,Acosta,268.919015,true
Samantha,Miller,132.443390,true
John,Frazier,162.347499,true
Eric,Mejia,153.200330,true
Joshua,Rodriguez,71.626112,false
Lisa,Ramirez,79.923528,false
Larry,Cox,282.257480,true
Renee,Oneal,290.216608,true
Bryan,Espinoza,167.977768,true
Christina,Suarez,45.918101,false
Brandi,Flores,171.651011,true
Jackie,Bates,68.060236,false
Darrell,White,23.194443,false
James,Johnson,78.209933,false
Kelly,Wood,149.862952,true
Lisa,Schultz,153.586047,true
James,Rodriguez,167.906561,true
Jessica,Hughes,207.030828,true
Kimberly,Reid,231.327572,true
William,Young,289.482072,true
Robert,Zuniga,145.769169,true
Caroline,Rodriguez,157.939230,true
Robert,Ortega,93.610185,false
Monique,Sharp,107.849357,true
Antonio,Smith,223.119752,true
Patricia,Flynn,13.756733,false
Teresa,Ruiz,278.593976,true
Madison,Mejia,179.620243,true
Lindsey,Santos,173.437886,true
Savannah,Smith,77.747627,false
Kimberly,Roberts,100.438302,true
David,Dominguez,48.632449,false
Brittany,Joyce,259.971635,true
Diana,Bryant,208.594950,true
James,Bailey,116.107083,true
Mary,Perry,79.341023,false
Sarah,Baker,68.362798,false
Teresa,Rios,110.004142,true
Marcus,Wilson,284.020802,true
Rodney,Hansen,72.951902,false
Crystal,Jones,231.171674,true
Frank,Gonzalez,78.925102,false
Billy,Mcneil,270.454339,true
Sabrina,Carter,37.812036,false
Lisa,Smith,116.015239,true
Daniel,Gutierrez,177.728149,true
Jennifer,Johnson,248.566665,true
Tammy,Harris,292.536782,true
Aaron,Brown,286.970944,true
Dominique,Reynolds,35.330699,false
Brad,Shaw,77.226571,false
Jennifer,Marks,214.122568,true
Sara,Scott,63.338457,false
Richard,Walker,10.263572,false
Justin,Williams,98.365183,false
Richard,White,246.077895,true
Amber,Haynes,92.714708,false
Dale,Cunningham,185.234019,true
Gina,Anderson,180.970486,true
Amber,Gonzalez,104.204281,true
Kathleen,Flynn,225.204831,true
Brian,Contreras,133.724742,true
Brittney,Cannon,237.027339,true
Penny,Smith,119.777421,true
Tanya,Barajas,154.115135,true
Valerie,Thompson,181.990027,true
Ashley,Frost,55.183712,false
Sean,Deleon,281.024767,true
Samantha,Rasmussen,167.553887,true
Gary,Hicks,268.582597,true
David,Walker,122.168265,true
Mary,Preston,120.099350,true
Kelly,Key,275.160617,true
Tracy,Preston,214.187699,true
Erica,Weber,28.029642,false
Amanda,Campbell,179.577315,true
Tiffany,Keller,55.705862,false
Pamela,Marshall,103.149879,true
Dawn,Miranda,66.164074,false
Anna,Butler,57.167811,false
Christopher,Martin,16.542910,false
Vincent,Martin,169.362397,true
Mason,George,258.526877,true
Marissa,Avery,275.730934,true
Maurice,Morgan,257.198560,true
Sonia,Lopez,207.248193,true
Mark,Richards,187.888808,true
Norma,Smith,243.070089,true
Brandy,Villanueva,210.421182,true
David,Stevens,217.393960,true
Alexis,Kim,273.433491,true
Roy,Russo,149.822680,true
Tony,Crawford,109.761646,true
Carolyn,Richardson,100.469193,true
Alan,Reyes,6.140653,false
Courtney,Jensen,142.172760,true
Randy,Sullivan,75.734323,false
Ryan,Love,148.063001,true
Kathy,Valenzuela,173.540846,true
Erica,Pruitt,212.552079,true
Natalie,Flores,47.711414,false
Eileen,Thomas,34.080370,false
Kimberly,Thompson,231.904072,true
Suzanne,Hernandez,106.889458,true
William,Hopkins,115.813335,true
Martin,Compton,86.431044,false
Eric,Hicks,144.112572,true
Madeline,Preston,277.708780,true
Mary,Carroll,283.951843,true
Holly,Skinner,119.683843,true
Lawrence,Jones,6.607550,false
Tina,Norton,184.812607,true
April,Jones,43.877046,false
Jessica,Gutierrez,168.492797,true
Hayley,Gibson,10.518788,false
Jessica,Riggs,120.574768,true
Denise,Peterson,162.281929,true
Jerry,Brown,268.824211,true
Margaret,Frazier,254.820947,true
Ricky,Johnson,100.251170,true
Sara,Romero,3.931397,false
Samuel,Reynolds,1.321601,false
Andrew,Foley,110.361006,true
Anthony,Gross,104.430051,true
Lee,Barker,216.336422,true
Amanda,Li,258.356063,true
Stephanie,Davis,246.136067,true
Don,MD,185.080717,true
Bradley,Gibson,44.375641,false
Heidi,Ortiz,72.567640,false
Malik,Clark,172.803059,true
Nicole,DVM,188.470106,true
Katie,Merritt,93.321901,false
Michelle,Hall,235.589131,true
Amanda,Martinez,109.845135,true
Kenneth,Cortez,43.357995,false
Cindy,Lin,191.916124,true
Christopher,Lucas,149.014545,true
Veronica,Sloan,122.015081,true
Duane,Alvarez,206.133000,true
James,Lee,241.741713,true
Christopher,Meza,155.005708,true
Nathaniel,Miller,244.658005,true
Tracy,Brown,90.747099,false
Mariah,Cervantes,52.085103,false
Joshua,Jones,293.821322,true
Brenda,Jones,264.270884,true
Jennifer,Booker,12.025113,false
Seth,Castaneda,10.926468,false
Rachel,Kennedy,161.672110,true
Susan,Smith,2.813094,false
Jordan,Barnes,71.624664,false
Brenda,Turner,288.015034,true
James,Stanley,83.012643,false
Matthew,Brown,24.271180,false
Christian,Little,42.750913,false
Thomas,Valenzuela,140.601098,true
Philip,Hughes,265.840303,true
Gary,Curry,276.403754,true
Andrea,Morrison,268.367177,true
Norma,Jenkins,257.881629,true
Jill,Ortiz,168.338791,true
Jessica,Howell,55.096996,false
James,Henderson,163.500699,true
Nicholas,Thomas,204.077357,true
Stephanie,White,166.833234,true
